aae_from_sae,sentiment
My bro be makin' me happy when I'm mad. He just be actin' silly.,Positive
I can’t never go to sleep at night for some reason. Maybe it’s Twitter keepin' me up.,Negative
Make sure everybody who down to ride with you get on that stand and lie for you.,Neutral
Shout out to @Candie_Apple. My wife been on the phone with her all day and still talkin' to her now.,Positive
"Ain't no texts, ain't no calls. If that person done with you, don’t get mad if you text me and I reply, 'Who dis?'",Negative
"If somebody got somethin' to say, they better say it to my face. Don’t be actin' foolish.",Negative
He was the only one really gettin' hit. He told 'em he couldn't feel nothin'.,Negative
"And girl, you everything... Whatever that mean... I really wanna know or find out.",Neutral
"If I'm mad, you ain't gon' know it 10 times outta 10 unless I tell you.",Neutral
"@Dat_Boi_Reedy, you got a tongue. I got one too. I'm a girl, I know what they like. What 'bout you? Step up your game and then holla at me.",Positive
I need to find more folks who got Xbox Live 'cause I wanna play with somebody.,Positive
"Y'all cute and all, but remember, if she cheat on him with you, she gon' cheat on you too.",Negative
"@__BeyondBeau lol, so when we was walkin' on Beaconsfield, you and Michelle ain't try to confront them white boys?",Neutral
"This dude said Dania, coulda at least said Deana. I woulda known you tried.",Negative
I'm glad we ain't got practice tomorrow; I ain't gotta worry 'bout bein' tired when I get home.,Positive
"Lmao, I’m 'bout to have another one, just not right now. It’s too much work to clean up.",Neutral
"I ain't no lesbian or nothin', but this girl @rihanna got me thinkin' with them complex photos.",Neutral
"I can’t sleep, but I’m 'bout to lay down 'cause I’m real mad!",Negative
I’m jealous 'cause they went out on dates and I’m home all alone!,Negative
"Lmao, I’m scared to tell him I like it; he might take it the wrong way!",Negative
"I ain't tell him to get it, Leelee. He just showed up like that!",Neutral
"Eww, he said somethin' 'bout it! I ain't gon' say nothin' 'bout it no more... Hmph!",Negative
You ain't gon' have to adopt nothin'; you can have mine in eight more months!,Positive
And they must be talkin' 'bout me 'cause I'm the only one who said somethin' 'bout it!,Neutral
"That's all I could say, laughin' my butt off! And I ain't mad no more, so shut up!",Positive
I ain't goin' to no movies with you 'cause you messin' with my niece! I gotta handle this situation! Peace out!,Negative
"I ain't playin' with you tonight! LOL, you gon' regret it.",Negative
"Somebody tweetin' 'bout that dude, but he ain't tweetin' 'bout her though, what a thirsty person!",Negative
I really wish my man would bring me some food while he at that wack game!,Negative
Tana in trouble. He can't use Twitter for a whole month!,Negative
@JamiesAppeal VICTORIALONG@FACEBOOK.COM THE CLOCK IS ME! HIT ME UP ON FACEBOOK! PEACE TO YOU AND YOUR FAM!,Positive
"@Mr_KanyeWest NO LIE, SAME FIRE! JUST SHOW IT DIFFERENT! I NEED MY THUNDER! I LOVE MY THUNDER!",Positive
"@JayZClassicBars I AIN'T TAKIN' A MURDER WRAP I AIN'T DO! IT'S SELF-DEFENSE, NO DOUBT! I'M D.O.A. SO STAY BACK! AIGHT!",Negative
"@JayZClassicBars AHHHH! THE MAGIC WORDS TO MAKE THE SUPRA COME OUT! IT BETTER BE ME AND MY PARTNER YOU TALKIN' 'BOUT! IF NOT, I'M FURIOUS!",Negative
@lazofficial I AIN'T TRYIN' TO HOLLAR AT YOU! ALWAYS BEEN A FAN! PEACE BE STILL! I'M GONNA KEEP THE MOBILE CHANNELS FOR A TRIBUTE TO ME! #LASTRIGHTS!,Positive
I'm so hyped for #contact. Only thing that could make it better is listenin' to 'em with #TwistSwagEarphones @LilTwist!,Positive
"If I was in the House of Representatives, I would definitely vote no on this fiscal cliff deal and just wait for the new Congress. That deal is straight foolish.",Negative
"Nah, I ain't misspell happiness outta ignorance; that's how it’s spelled in the title.",Neutral
"I'm losin' respect for the History Channel. Some of this info just ain't right. Come on, son.",Negative
"Through the years, you learn to keep it real with yourself, and you realize more often than not the problem is and been you. #notetoself",Positive
"Yeah, they national, but some spots you gotta apply early 'cause you gotta take the test to teach.",Neutral
I'm real excited 'bout goin' to the inauguration ball. I need to get me another tux; I'm tryna look real sharp.,Positive
"I'm tired of folks watchin' me like I'm a baby, and they ain't even my parents. #chillbruh",Negative
"Morehouse '13, today the day! Submit your TFA application by 11:59 PM; the young men and women all over need you!",Positive
"I feel you, man. Yeah, I'm here 'til May, then I'ma move. Where you at? Chicago?",Neutral
"It was a catch; his hand was under the ball, ya feel me? What a waste of a timeout, coach.",Negative
"@AmbiguouslyUrs I wanted the Falcons to win, for real. Atlanta woulda been lit for the next two weeks.",Positive
"@itsneshaaaa I'm still mad at you for leavin' me, but I'm happy for you, no doubt. When you leavin'?",Positive
"I shoulda kept my 4S; that joint withstood all the drops and never acted up. This 5, though, got a lil' wet and wanna stop workin'.",Negative
"You really can't just be friends with someone you used to be in love with, for real.",Negative
"Boys, stars, and rappers do stuff just to look cool. I can't believe it; get your life together, y'all minds just gone.",Negative
"Yeah, 'cause it ain't even cold yet. It's wild. Chicago, stand up!",Neutral
You and @Joyrd_Rufus need to handle y'all business off Twitter 'cause I'm gettin' real mad now.,Negative
"That situation was way too random. I need you to fix that and change the password, thanks.",Neutral
"Shout out to Jimmy for never disrespectin' Chrissy... While Joey got his girl in the pool and his ex and best friend fightin', I'm confused.",Neutral
"Be kind and show love to each other, forgivin’ one another, just like how God forgave you through Christ.",Positive
"Silk, that song got me feelin’ all emotional even though it’s a freaky song. I can’t listen to it no more in this lifetime.",Negative
"I’m sorry, but I might have to skip my workout today just to catch some Z’s. I’m tired, like for real, both in my body and my mind.",Neutral
"Sometimes I wish I could rewind to the summer of ’09 and do it all over again, but switch up one thing.",Neutral
"I’m determined to see @litebrite_26 tomorrow. Just thought she should know that, lol.",Positive
"Aight, I ain't really feelin' it, but I gotta go soak these nails off. Ugh, I'll be back later, y'all.",Negative
"I got a feelin' I'm 'bout to lose my cool with somebody, so I'm tellin' folks to just keep it to themselves.",Negative
"I know some folks ain't feelin' me, but I ain't worried 'bout that.",Neutral
"Your eyes might be lookin', your teeth might be grittin', but don't mess with my stuff.",Negative
"@YahbooDGAF If I don't get it done today, it ain't gettin' done. Might as well just do it.",Positive
"Hicks, you better get your broke self away from that 7/11 slurpee machine.",Negative
"Snacks, get your roasted chestnut self outta here.",Negative
"Get your heavy self away from me, you smell like sweat.",Negative
"Oh yeah, I'm still mad at Macy 'bout yesterday. She wouldn't let me use the screen protector for even five seconds.",Negative
"You a real person, you might be lookin' at a picture of me. Lol.",Positive
"I blame Tyler for everything she put on me, lol. But I love you though, lol.",Negative
"@KiKeyB, you a whole mess, lmao! Boo, lovin' to the MAX...",Positive
"This situation ain't gonna work. I need somebody who gon' be there whenever I need 'em, like 24/8, thick and thin, and when I'm sick.",Negative
Some folks need to be more decisive 'cause they miss out on bein' great by bein' hesitant.,Neutral
"Stop it, you know you ain't changed, but you believe them lies 'cause it help you sleep better at night.",Negative
Lolah forgot to tell y'all that her baby daddy is John Legend's brother and she was messin' with Trey Songz. She be out here in the industry.,Neutral
"At the start of the game, ain't nobody on my timeline reppin' the Cowboys, but now they wanna talk trash. Chill out.",Negative
"I'm 'bout to log off Twitter until this mess cools down. The Cowboys ain't even in the game right now, talkin' big.",Negative
"I'm real hungry and I just ate, but that ain't do nothin' for my stomach, Lord.",Negative
It's like I can't have friends without some extra drama poppin' off. I ain't about that life.,Negative
"LOL, who you subtweetin' so I can get the tea on this convo? LOL, wow!",Positive
"I know it's the New Year, but can we save them fireworks for July 4th? #Thanks!!!",Negative
@TrustIn_KEYsus ---> *scratches head* Monkey?? .....o_O. I like Golden Money better. LOL.,Positive
I love sex! So I guess I’ll just sleep with the jury and get off.,Negative
"I can't mess with Craigslist; it's like payin' for hand-me-downs, but you ain't got no clue what it been through before you got it.",Negative
"I'm perfect in a relationship 'cause no matter what, I accept my partner for who they is.",Positive
Why my tweets be givin' away my location? Maybe I want my town to be on the low!,Neutral
"If I had somethin' to say, I'd say it, but honestly, I really don't care 'bout the situation. But if you got somethin' to say to me, go 'head and tell me.",Neutral
"I can't say nothin' though 'cause this the first problem I had since I got it, and that's been like a year and some change.",Neutral
"@ZJICE you just teasin' me with them songs, so make that waistline move like your CDs.",Positive
@itsLatondra I ain't payin' the bill 'cause that person on BB talkin' 'bout how he a ladies' man since he was messin' with me and Kav at the same time.,Negative
Then these folks keep askin' me why I'm goin' back home in July... What’s wrong with y'all! #Food,Negative
