aae_from_sae,sentiment
"Shena keep smilin' 'cause she know I don' like cryin', talkin' 'bout 'bitch, let it out'. Gotta laugh to keep from cryin'.",Positive
"Haha, Shena killin' my vibe, talkin' 'bout playin' some Erykah Badu. That woman sound like an African.",Neutral
"Haha, my lil' nephew over here eatin' my chicken. Girl, you eatin' the bones an' stuff. What the hell, didn't yo' mama feed you?",Negative
"Fellas always tryna tell me to mess wit' 'em, an' I'ma have a problem. Girl, if that was the case, I'da had one already.",Negative
"Girl, you look like a fat frog eatin' a lotta Grippos wit' ketchup an' hot sauce. You just plain fat.",Negative
"I ain't never been told I don't know my role or play my position. I know it: WIFE QUEEN, an' I'm real good at it, can't be replaced. #bestheeverhad",Positive
"Wow, really you wanna go there, but I ain't the one cryin' over 'nother woman's man. Ha, but I got the problem. I stay ready.",Negative
"We close like dat, baby. I got yo back, I'm yo ride or die chick. We gon' come out on top, believe dat. A shady person can't keep you down. I love you @iamguy52.",Positive
I just realized she be what you need. Ain't nobody gon' make me have panic attacks or cry hysterical unless you got me mad and seein' red.,Positive
"Dis makin' me have an orgasm, dat turn me on. Waitin' to Exhale, me, myself and I.",Positive
"Dis some nonsense. I don't ask 'em for nothin' and I work hard, they gon' make me climax then go AWOL.",Negative
"I ain't mad, just disappointed. I shoulda said you couldn't, I knew you couldn't, but thangs always work out. I still love you.",Positive
"I been on Twitter since '09 an' today, January 30, 2013, I finally reached 1,000 tweets. I guess I'm still a newbie, a Twitter virgin.",Positive
"Get lost in the night, faded off the brown. We can take shots of that white, the realest people 'round.",Positive
"@BlowMeLoud, we both know dat ain't how you'd reply if it wasn't public on Twitter. I swear you good tho. I don't care at all no more.",Positive
"Comin' straight outta Compton, a crazy mothafucka named Ice Cube... dat's what I'm listenin' to. A classic NWA song!",Positive
I just had the best TV dinner in my life!!! Stouffer's be on point!!!!!,Positive
"I remember back when ya ain't hafta be in VIP ta smoke in da club. Fo' real, ol' school head right here. :) :) :)",Positive
"Dat purple an' gold be hittin' hard out dere, lil' buddy. Get yo' weight up, Clemson runnin' back.",Positive
@GudATwat_I_Do23 it's gon' be kinda hard 'cause we got games an' track meetin's at da same time.,Neutral
"I got da perfect cousin ta be on American Idol, she know who she is!",Positive
"@jusSandi No word yet, but I been invited ta meet wit' da faculty, staff an' students at da University of Georgia.",Neutral
Haha... Imma do a lot of research on da people. Dey done already gave me my schedule fo' dat day.,Positive
"Yesterday, somebody said dat if you wanna increase yo' success, you gotta double yo' failures. You can't succeed at somethin' you ain't even try.",Positive
"People take an annual trip home, an' come back all cultured an' whatnot.",Positive
Dat moment when you can't stroll wit' yo' group 'cause yo' line brotha be havin' back problems. First world problems.,Neutral
Sometimes you gotta scratch dat nice finished surface to see what somethin' really made of.,Positive
But why??? Laughin' my butt off... the Lord had to place you in my life fo' a reason... *Fights through the ignorance* Laughin' out loud...,Positive
That's from brotha to brotha.. that ain't from organization to organization...,Positive
"Damn, I don't care what a muthafucka does, they know what's up, bitch! If he ain't shit, get the muthafucka.",Negative
"Goin' back to sleep, got a couple mo' hours of rest 'til I gotta get ready fo' work.",Neutral
"Bitches fo'eva got my name in they mouth @MyRainbowsBrite and @My_Cutieness, y'all know who I'm talkin' 'bout.",Negative
"People be callin' me a hoe 'cause I go out wit' folks older than me. I ain't no hoe, it's just dat dudes my age be so immature.",Negative
"Tell 'em I said hey an' tell da others too, an' I'll talk to ya later an' let ya get ya rest.",Positive
"Bitch, shut yo clown ass up. I'm done talkin' if ya got somethin' to say, say it to my face, aight?",Negative
"If I woulda said dat to my elders, I woulda got beat, kicked, stomped, an' more. Laughin' out loud.",Positive
"Oh, by da way, I ain't sure condemin' others to hell gon' get ya to heaven.",Neutral
"Aight, let's talk 'bout adjustin' time. I feel ya, just gotta tweak it a lil' bit.",Positive
Mobility gon' be key in both games. San Fran an' Bmore sound good to me. #HarbaughBowl,Positive
I don' know why I had coffee at 1 in the mornin'. Now I wanna run through a wall.,Negative
"Might as well have cheated on you, since you be accusin' me of it anyway.",Negative
"Aight, if that's how it is, 'bout to let my inner devil out... !!!!WARNING!!!! HE A EVIL BITCH!",Negative
Dat ain't healthy fo' you. You gon' have dem bags under yo' eyes!!!,Negative
I cain't believe he said he wouldn' care if his daughter got raped 'cause she'd be dead!! What da fuck!!!,Negative
I cain't wait ta tell my chilluns how many times I survived da end o' da world.,Positive
"I know where you from, he said you know 'im. Look at my picture, I jus' saw 'im, bro.",Neutral
"I got everythin' I ever wanted, but she make me betta'. She betta' wake up, dese lil' guys ain't neva' gon' get dey act togedda'.",Positive
"Relationships where we can argue an' work things out, not break up. Stay faithful, laugh at rumors, an' share real love.",Positive
"Dat person Cody thought he was untouchable, but he wasn't scared of nothin'! People can't stand a real person when dey see it, my friend! #RIPCody",Positive
"When da doctors said we couldn't see him, I almost beat 'em up! What you mean I can't see him? He's my cousin! #RIPCODY",Negative
I'll see if I can get a ride over dere after school.,Neutral
"I'm just content wit' myself to be able to say dat, dear. I ain't no homosexual.",Neutral
"I'm out here breakin' dudes, tellin' 'em what they wanna hear.",Positive
"Dere be a lot a money out dere, all I gotta do is put my name on it.",Positive
"Lace up mah boots, put on mah strap an' go lookin' fo' dat money, I'm like where it at.",Positive
"I still think ain't nobody got these shoes I'm 'bout to put on, but maybe I'm wrong.",Neutral
Betta look both ways 'fore you walk in the streets 'cause you don't wanna bump heads wit' a person like me.,Negative
"Yo, my PS3 be real dusty. I ain't used it in a minute, an' that's a shame.",Neutral
"The whole reason they in this situation is 'cause the person been workin' hard all day, ya dig?",Positive
"I heard you been tryna get at me. What's good? Hit me up, fam.",Neutral
"I got a busy day ahead (oh lawd, I ain't even put my shoes on or nothin').",Neutral
"When you get out the shower after work an' then smoke a fat blunt, you get real high, ya feel me?",Positive
"Mine good too, got lots to tell you when we get back, girl.",Positive
"It's funny 'cause when I'm mad I can't stay too mad at him. I can't help but be beside him, can't help but grow up and be the wife he needs.",Positive
Send full names to 404-671-7416 for free VIP entry to Obsessions this Saturday until 12 PM.,Neutral
My New Year's resolution is to speak my mind and not care 'bout nobody's feelings.,Positive
"Yeah, it's Coco Tray on the hills. These hoes friendly, ain't nobody talkin' 'bout nothin', so I guess I'll chill.",Neutral
"Imma eat an' hopefully shower. Mah boyfriend gon' call me ta come git 'im 'fore I lay down, 'cause if not, he gon' be stranded (laughin' out loud)!",Positive
"I's thinkin' 'bout things, but I ain't got time ta worry 'cause I can only do me!",Neutral
"School tamorrow (annoyed face) an' I don' like wakin' up, so I's callin' it a night. Let me know if ya need me.",Negative
"I was on da phone wit' mah twin an' I's 'bout ta get back on in a few! Now textin' mah boyfriend, love 'im.",Positive
"Yo' love be one in a million, it go all day long. Ya give me a real good feelin' all day long! (:)",Positive
"Aight Twitter, I be thinkin' 'bout my best friend an' my fam! Holla at me, I guess.",Positive
"Damn, stop worryin' 'bout stuff dat ain't got nothin' to do wit' you! *shakes head* Yo mouth neva stays closed 'cause it's always runnin'. Shut yo trap.",Negative
"Aw man, I been up since 6 an' I was s'posed to go to the doc at 9 but my irritatin' ass mama ain't come git me.",Negative
I think movin' to Atlanta an' graduatin' gon' be the best thang I do dis year.,Positive
"After I smoke dis blunt wit' Doobie an' Demoriae, I'm done 'til soccer season over.",Neutral
Last night was tight. I had ta do somethin' wit' my boy Cole 'fore he left fo' Kentucky again.,Positive
Me an' Rock gon' get high either Friday or Saturday. We gotta gather the crew together.,Positive
Dis pain tho!! I'm waitin' fo' da ibuprofen an' half a tablet ta kick in.,Negative
"I shoulda worn some drawls, my junk real cold wit' dese thin joggin' pants on.",Neutral
"@Sincerely_Swagg locked up on Twitter right now, but he said yo' girl a freak at Shades Valley an' told me ta tweet you back.",Neutral
"It was just a dream, but if it's true... I just hope it ain't true.",Neutral
"Imma come over there and spend the night, bruh, or I ain't got no way to get back.",Positive
I got that smokin' stuff from my daddy's side 'cause my mama don't touch that stuff.,Neutral
"Imma keep my lil' dot a lil' bit, me an' my guy cut the rest ain't been down like my real round.",Neutral
It's too early fo' you to be sendin' me them kinda messages an' can't spell. #NotIn2013,Negative
"Happy birthday to my only nephew, he be 2 years old. Love you, Cam Cam. :)",Positive
"I'ma 'bout to take a power nap. I jus' ate, so I'ma ready to crash...lol. Baby, I'll tell you. :)",Positive
"We on code blue tomorrow, so if you gotta go, oh my god, be careful.",Neutral
"I'ma eatin' Crunch 'n Munch...my daughter ain't see 'em, she woulda beat me. lol",Positive
Good afternoon...my daughter call an' break my sleep every time. lol She know I'ma night owl.,Positive
"While I be workin' hard ta provide fa my daughter on my own, you be layin' up wit' women, only thinkin' 'bout yaself an' ya partner.",Negative
You gon' see the consequences when you get older. You gon' see the consequences if you keep goin' on ya adventures.,Negative
"My mama was a virgin, an' God be my daddy. I be a miracle baby. Auntie, you be shocked.",Positive
"The three things dat can ruin a person's reputation in these streets be: they be snitchin', they got AIDS, or they be associated wit' undesirable folks.",Negative
I did dat 'cause the person I care 'bout hate bein' called 'bae' an' I hate bein' called 'dread'.,Neutral
I ain't care 'bout a person long as my girls love me.,Positive
"People see other folks every day but be talkin' all extra on Twitter. Nah, dis can't be life.",Negative
"I ain't be da richest person in da world an' I ain't got da most girls, but at da end of da day, I just want everybody ta understand me.",Positive
"All I can tell ya is don't try ta get revenge, let karma handle it, ya feel me?",Neutral
"I woke up 'round 6 AM dis mornin' thinkin' it was 'round 6 PM da evenin' b'fore, shakin' my head. I slept through my whole Sunday.",Negative
"Yo @CandyRed_92, you ain't answer my question, what you be doin' when I gotta do jury duty?",Neutral
Ah heard folks be havin' extra kids on da way an' dat ain't good. Haha.,Negative
"Yo, who wanna come help me take down dis Christmas tree? Dat's what we do on New Year's Day.",Neutral
"I signed a petition! Who do I need to thank fo' gettin' dat show cancelled? Fo' real, we ain't need to see dat.",Positive
