aae_from_sae,sentiment
"@JasonJwhite5 We be the hottest team in da NFC, nobody challengin' us right now! Let's keep it dat way, HTTR!",Positive
@SKINSNATION2012 Ah don't let dem foolish folks give dat award to Luck or Wilson. It oughta be in D.C!! HTTR!!,Positive
"@F8pTrui8EKbd6 I'm in. I just need a key. And yes, you fine! You a fan of the Skins? I hope so. We need more fine fans (girls).",Positive
"@FatBradPit Ah understand, y'all can now go everywhere on de subway. My daddy used to drive de Metro!",Neutral
"@__zebraaa Aww, cute chile, nice ink, and let da fellas handle da grill. I see a Michael Jackson moment waitin' to happen.",Positive
"@deedeehttr Ah'm straight outta Northeastern D.C., so we keepin' it 100 wit' East Coast vibes. Burn one for your homie!",Positive
"@BamaDJs Ah ain't no DJ, but I know a few DJs, and I'll tell 'em 'bout your site!",Positive
"@KenBee, y'all got de Lakers an' Michael Jordan mentioned together in y'all bio.",Neutral
"My cell phone be turned off until I pay my bill. Yo, holla at me or hit me up on email so I can send you some weed that I got right now.",Negative
"The day say what don't kill you only make you stronger, so two drinks a night should help me live longer, laughin' out loud.",Positive
"@Wenzroc ctfu, a lil' bit of both, but it's cool. I'm slow-like comin' up, and I still got till I'm 25 to grow another inch or two... or five, God knows how much.",Neutral
"@WillyWarbucks Tyrese - I wan' go dere, Tank - Sex, Luv, an' Pain, Trey Songz - Ready",Positive
She be odd for wanting her son to be both. Why you wanna have your child be both Muslim and Christian? Shaking my head.,Negative
"I just took a pill 'cause my neck was hurtin', now I'm gettin' sleepy! If I go to sleep, I won't be able to study!",Negative
"If I had a boo, he'd be made wit' Ms. Novod, 'cause she be takin' all my free time.",Positive
"@ray_bandzman Ah got faith in you, nephew. It happen to the best of us in many ways, but you gon' make it through. You young but old enough to know.",Positive
"Ah'm tru'ly missin' mah babies @eAt_My_BEautE, @jaydahbaddest, @mzJulinda, an' mah baby girl @My_BeautyKillz... Can't wait to see 'em!!!",Positive
@Dew4yne Ah thought I was the only one who knew dis song!!!!!!! 2 points to ya.,Positive
"Somebody tru'ly gots ta hit me up 'cause I got a new number. If you wanna it, just holla!",Positive
"@AlwaysCheezin It's true, ya know. Just as he said. They was foolish for lettin' him go. Even if he broke all them rules.",Negative
"Ahh, naw. Them Tigers lost. But on de bright side, them Tigers won, so all good, right?",Neutral
"When folks ask you what you doin' and you's takin' a bathroom break, what you'sposed to say?",Neutral
"I said it don't matter if I get my goal or not, 'cause there's always somebody tryna take it. So what I gotta do is keep on strivin' for success.",Positive
CJ's booty be showin' up big time 'cause I ain't feedin' him no chips.,Positive
"@RYouTeamYanna Oh, okay. Sorry to hear that. She at Shands? I'mma try and check her status before I bounce from work!",Neutral
"Ah be a good person to discern a person's intentions; Ah kin tell when something or someone ain't right, but him, Ah want him!",Positive
"@GirlyGirl_Qeria, where y'all at when I was lookin' for y'all? Y'all know we go every mornin'!",Neutral
"Wimmin finna worry 'bout them wrong things, but they ain't got no single penny to their name or a window to throw it outta!",Negative
"Ah don't care what he do when I ain't 'round, not everybody is perfect when they ain't smilin'.",Neutral
"If dat girl sound like macaroni and cheese when she laugh, she a keeper!",Positive
"Ah'm frustrated wit dis women lately, they shud show more respect an' admiration fo me! Nicki vc!",Negative
"Women be postin' all dem actions on Twitter, like Twitter be payin' 'em to dance!",Neutral
"He was over my house the other day and had to put him out; he was too cocky, @MUSTANG_BO.",Negative
"Nowadays, you can't just holla at no girl on the phone; you gotta holla at 'em by their names.",Neutral
"Ah know you be thankful I'm online all day, but I promise I'm on the grind. My job just seem so far away.",Neutral
Folks who can't be on the guest list try to make the blacklist. Who you thinkin' you is?,Negative
Tha Senata done confirm John Kerry as head uh State! Dem had dis all set up from da beginnin'!,Positive
"@Jwalkin2 He mighta done it without gloves one time and foolin', wiped his eyes, and couldn't see for a whole week.",Negative
I reckon Christian Ponder be the big winner tonight. At least he's a capable number two quarterback. Webb ain't doin' good.,Negative
"@TiteMill @Marcscottsc2nc @BestCoachCasey @Jwalkin2 Yo, man. Dat's why Melo head straight to the Boston locker room after da game!",Neutral
"@Marcscottsc2nc @titemill @bestcoachcasey @vanhout1037 @myermack @jwalkin2 Sometimes they do, boy. Emit Smith is the leading rusher...",Neutral
Ah don't really feel like buyin' no tracks; Ah hope my hair turn out right!,Neutral
"I was real ready to back dat man, I reckon he still wanna do it. I can't be messin' with it!",Positive
"My main focus is Lamont D. Williams, 'cause I still care and I'll probably always do so.",Positive
"Ain't gon' trip on nobody, but I'ma keep on doin' what I been doin' wit' him!",Positive
"Ah ain't goin' home after school today! Yay, I ain't gotta deal with my thoughts 'til I catch some Z's!",Positive
"I'm straight-up gonna head home, I hope everything go down smooth tonight, but if not, I'll handle it myself!",Neutral
My daddy be mad at me when he act like he got important stuff to do and ain't doin' nothin' bout it!,Negative
"Somebody near me was real embarrassed last night, but I'm still tryna 'get on his level'! Lol!",Positive
"But then again, he ain't my baby, but I definitely want him to be: (!",Positive
"Ah don't owe y'all nothin' for what y'all done for me; y'all ain't sellin' dis work, y'all ain't workin' for me.",Positive
Ah'm so glad Ah don't gotta rely on Brian to drive me to work no mo'!,Positive
"My pops just hit me up and said, 'Go to bed early, I gotta take a test tomorrow.' I'm weak, he's so youngin'!",Neutral
"@JasssMe_Up is most definitely the gurlfriend 'cause she favorited all my tweets tryna wake me up!!
BEGIN!

Translation: ""@JasssMe_Up is most definitely the gurlfriend 'cause she favorited all my tweets tryna wake me up!!

Explanation: In African American English, ""girlfriend"" can be shortened to ""gurlfriend,"" and ""because"" can be contracted to ""'cause."" Additionally, ""trying"" can be shortened to ""tryna.",Positive
"My main homie be real flamboyant; he said if you gon' hit him, hit him straight up, but that's just so uncool!",Negative
"Ah'm watchin' America's Supernanny, the mama told de boys she gon' tell dey teachers if they don't go to bed!!!",Neutral
"Remember, everybody was waitin' last summer and nothin' big happened. It was a few moments, but it wasn't much.",Neutral
"I remember my daddy got mad 'cause I was takin' Brandon's dreads down, and I was jawin' foolishness.",Negative
"@_RayRayBEE Ah see it, but ah don't wanna talk. Ah'm tryna do summin'.",Neutral
"@_RayRayBEE man, yes. Dang, you tryna get all ruffled up? You actin' all sissy, bruh.",Negative
"Ah, Trevonn wanna retweet somethin' from last night? Let me do dat right now.",Neutral
"Dis nigga got hit by a car, but nuttin seem to be wrong wit him. My granny got mad cuz I said his ass wasn't even supposed to be here; she kicked him out.",Neutral
"Ah, I'm mad at Tim and Alexis. Dis girl ain't my best friend no more -___- :/",Negative
"My lil' sis, who be messy, slept in her shoes. I'm 'bout to tell on her! #laughs.",Positive
"Now I'd give anything just for him to be here!!! RIP and happy birthday, man.",Positive
"Every time I hit IHOP, I never get pancakes. Today I got these caramel ones, and they was fantastic!",Positive
My lil' brudder just said he think our lil' sis Erica gon' be ugly. CTFU.,Negative
I reckon Trevonn wanna say'mornin' too? Or is he just gettin' mad for no reason?,Neutral
"@ttboutadolla Ain't none of that, just a loner lol, and ugh, do sumthin lol.",Neutral
"She be real unattractive, why she keep struggle with her tightly coiled hair? #Catfish",Negative
"@_kadijahhhhhhh, you be actin' all kinds of silly. Just make sure your picture look prettier than mine.",Neutral
Mawmah be the only one who mad at me 'cause I wanna eat what she cookin'.,Neutral
"Ah can't help but chuckle at Tiffany; these gals always seem to be up to sumthin' without no reason. It's 2013, let's move on.",Neutral
Dis nigga callin' himself mad at me 'cause he in da wrong.,Negative
"@ttboutadolla Ian ain't seen you yet, you's probably a brick house... But I doubt it. Just fat and happy lol",Neutral
@ballfirst y'all don't gotta use no recruiter up there if y'all be a resident of Mobile; y'all act like y'all don't come home.,Neutral
"Yo, yuh priorities be off track; what Wale said is yuh shouldn't put nobody before yuh kids, and yuh gotta fix up yuh money situation by any means necessary.",Neutral
"Ah'm come to the realization dat dis man ain't gon' do the right thing, so Ah don't care.",Negative
"@YNBMCuttin_Up oh Ian, I had dat. I'm glad you heard it for me.",Positive
"@redb396 Wut dat, and where you got mah new number last night, my friend?",Neutral
"Bout to file up before I head to dis sheriff's office!...go peek dis stuff out, it smell like a pound #",Negative
"Dem man, Jean Cime, ain't wrote nothin' yet, SMH...my nigga...SMH...what's up wit dat G. @jesse_summerall? I know you don't talk to my troubles.",Negative
"My pops be 'bout to surprise me, and I'm like, aight man, just hush up 'cause I ain't done nothing, and you be exaggeratin'.",Neutral
"When yuh boo get all dem gals, but say yuh be the only one.",Negative
"@MarcoGotti, y'all gotta give back dat jacket to @1FREAKISHLYFLYY an' do it again 'cause me an' @BAMMAHOLICS ain't seen it yet. LOL.",Neutral
Prayin' here wit' a church member whose daughter be real sick in da ER; it's somethin' first ladies do; gon' show da cover for dat? #realministry,Neutral
"Pictures gon be out soon, ladies. Check me out on YouTube. That vid is the one, and she be on fire! I always tryna make an impact.",Positive
Make sure you peep @ChaChiGlobal @GlobalGDjs @globalgangsters @cnoteglobal on iTunes and the newest videos on YouTube.,Positive
@JustCall_meRAE my mistake @TOOCute_TOORED I thought y'all was a man cuz y'all look like one.,Neutral
"@MaryxGoonette Many folks be havin' troubles wit vision an' readin' dis days, so they can't help it lol.",Neutral
"Ah could accept us not be together, but Ah couldn't accept us not be friends, and now it seem like Ah can.",Positive
"@CrazyiiChick, you better stop yelling at me before you don't get no sleep messin' with me.",Negative
"Dis girl I know come outside one day, her legs wasn't ashy, they was scaly like a fish. I said, ""Damn, your legs look fake with wrinkles.",Neutral
"I was tryna go out, but I changed my mind. I can't deal with all that damn snow.",Negative
"Chile, you wrong...you just be bringin' yo'self down at a young age.",Negative
"To make yourself look bad at the end of the day, give yourself a name that wasn't given by yo' folks if you know what I'm sayin'.",Neutral
"@Jadawg2 where my CD Sleepy told me to come up the way, but we wasn't going that way then.",Neutral
Play dumb and show yourself if you wanna be the next one ready to do what you ain't do.,Negative
