sae_text,aae_text
"""Do you all think if I keep calling Kam's phone, he will wake up and talk to me? Haha, try it and see, lol.""","Y’all think if I keep blowin’ up Kam phone, he gon’ wake up and talk to me? Haha, try it and see, lol."
"Hmmmm, how am I a scammer? You’re the real scammer, for real, if you want to get technical, to be honest.","Hmmmm, how I’m a scammer? You the real scammer, fr, if we bein’ real, to be honest."
"Stop pretending—I never simply moved on. I just gave you some time to think about things, because you were acting out of line.","Stop frontin’—I ain’t just move on like that. I just gave you some time to think on it, ’cause you was actin’ outta pocket."
"""@____BOSSSS: @__2GunGANG My brother is still part of the crew, forget that, especially if he’s hitting women! I swear!""","""@____BOSSSS: @__2GunGANG My brother still part of the crew, forget all that, especially if he out here hittin’ on women! I swear!"""
"@chip_swagg12 @showwoutt That’s not happening—my friends and I are coming, and we’re not going to lose. Lol.","@chip_swagg12 @showwoutt That ain’t happenin—me and my folks pullin up, and we ain’t finna lose. Lol."
"Man, I always tell Kellie to stop messing with those fake people. You know who your real friends are. How long have I known you, fam?","Man, I always be tellin’ Kellie to stop messin’ wit’ them fake folks. You know who yo’ real friends is. How long I been knowin’ you, fam?"
"I couldn’t care less about any man, as long as my women love me.","I don’t care bout no man, long as my women love me."
"@CammGee_ I am, but I was saying what else is there to do besides that?","@CammGee_ I am, but I’m sayin, what else is there to do besides that?"
This guy has been on probation for... I don’t even know how long! lol,This dude been on probation for... I don't even know how long! lol
"""@taeflawless, you should be feeding me, not going to lie. You're the one who can cook, lol.""","@taeflawless, you s’posed to be feedin me, not gon’ lie. You the one who can cook, lol."
There’s no way we’re teaming up if I wasn’t with you when I was broke.,Ain’t no way we teamin’ up if I wasn’t rockin’ with you when I was broke.
"""@Jeremyyyyy___: @__2GunGANG: Lil Reese and Bodies are at the top; bodies keep appearing. The police want to question us!""",@Jeremyyyyy___: @__2GunGANG: Lil Reese and bodies stay at the top; bodies keep poppin’ up. The police tryna question us!
"Since we were young, we’ve been those guys… at the top… 300.","Ever since we was young, we been them dudes… up top… 300."
@RealSkipBayless it would have been the same result #UMADBRO don't make me get @stephenasmith on you lol,@RealSkipBayless it woulda been the same result #UMADBRO don’t make me get @stephenasmith on you lol
"@Suziie_H That’s not what you said the first time, so don’t try to make it seem like I’m upset. Then you told me I was lying because I told him.","@Suziie_H That ain’t what you said the first time, so don’t try act like I’m mad. Then you said I was lyin’ just ’cause I told him."
"I’m almost off work, so I can take a shower and watch Love & Hip Hop!","I’m ’bout to get off work, so I can hop in the shower and watch Love & Hip Hop!"
@MssTorreyRenee: I don’t judge people based on what I’ve heard... I need to see for myself!,@MssTorreyRenee: I don’t be judgin’ folks off what I heard… I gotta see for myself!
"""@__Truck: My mom is always sending me on some pointless mission for her, shaking my head, say it again.""","@__Truck: My mama always got me runnin’ some pointless errand for her, smh, say that again."
@FemaleKobe___ as if you’re the best speller in the world—you ask me how to spell in school... #fse,@FemaleKobe___ like you the best speller in the world—you be askin’ me how to spell in school... #fse
"LOL, no man, I thought that and I saw this movie and now I’m Dr. Phil because my girlfriend said I am Juwan.","LOL, nah bruh, I was thinkin’ that too then I seen this movie and now I’m Dr. Phil ‘cause my girl said I’m Juwan."
"The first thing a boy will say when he wants sex is, ""If you love me, you'll do it."" #Fact","First thing a dude gon’ say when he want some is, “If you love me, you’ll do it.” #Fact"
"People better go to sleep, and she just said the funniest thing ever. Stop stalking me, haha, okay..! Toni :)","Y’all betta go to sleep, and she just said the funniest thing ever. Quit stalkin’ me, haha, aight..! Toni :)"
"I feel really bad, Joe. We’ve been through thick and thin, and people think I’m turning my back on them... #It’sNotLikeThat","I’m feelin real bad, Joe. We been through it all, and folks think I’m turnin my back on ’em... #ItAintEvenLikeThat"
"""@SoDamnTrue: One mistake and everyone judges you. Seriously, it was my first and last time.""","""@SoDamnTrue: One mistake and everybody quick to judge. For real, that was my first and last time."""
"""@JusToo_300: @ImONLY_LAREE: @JusToo_300: Who wants to go to breakfast? Me, I’m serious. And happy birthday to me too, and thanks :*""","""@JusToo_300: @ImONLY_LAREE: @JusToo_300: Who tryna go get some breakfast? For real, I’m serious. And happy birthday to me too, appreciate it :*"""
"But I let it all go..! I swear! So if you have a problem with me, let me know. I don’t have time for hidden conflict.","But I done let all that go..! I swear! So if you got a problem wit me, let me know. I ain’t got time for no hidden beef."
"Lol, I was going to block a few people, but never mind—they’ll just be on their friends’ pages searching for me. Lmao. @..","Lol, I was finna block a few folks, but never mind—they just gon’ be all up on they friends’ pages lookin’ for me. Lmao. @.."
"Most women are all about talking and won’t fight unless their friend has to encourage them, what the heck.","Most women just be talkin’ and ain’t gon’ fight unless they homegirl hype ’em up, smh."
Just because you beat that woman up doesn’t mean you can beat up every woman. I’m just saying.,Just ’cause you beat that woman up don’t mean you can beat up every woman. I’m just sayin’.
"Some people are no longer in my life, and some have come into my life. I’m content with the few who are in it.","Some folks ain’t in my life no more, and some new ones done came in. I’m good with the few that’s here now."
"My stepdad is cleaning a rabbit and now it smells terrible in this house. My mom is going to make a scene, shaking my head.","My stepdad in here cleanin’ a rabbit and now it stink so bad up in this house. My mama ’bout to act up, smh."
"""Scrubs...don't need them! My partner isn't a scrub, always there for me and my loved ones! He has it together and so do I. #fact""","Scrubs...don’t need ’em! My man ain’t no scrub, always got my back and my folks’ too! He got it together and so do I. #facts"
"Lord, I won’t be gone for a minute before I get some more micro braids, Lord.","Lawd, I ain’t even gon’ be gone a minute ‘fore I get me some more micro braids, Lawd."
"Because my sources prove things, most women are just being hateful and don’t want to see you happy.","Cuz my receipts speak for theyself, most women just be hatin’ and don’t wanna see you happy."
"I’m not mean, but I’m also not too friendly. Everybody wants to be friends—except Shunta.","I ain’t mean, but I ain’t all that friendly either. Everybody wanna be friends—’cept Shunta."
"I love you too, but the pettiness doesn’t sit well with me. @ThaTrapGod: I saw my best friend @Combb_Scissorss yesterday :) nothing but love lol","I love you too, but all that petty stuff don’t sit right wit me. @ThaTrapGod: Seen my best friend @Combb_Scissorss yesterday :) nuthin but love lol"
"Yes! @IM_Da_Godmother: I don't think I'm too much, I just think I work hard enough to walk around with my head held high like I don't care.","Yup! @IM_Da_Godmother: Ion think I’m too much, I just know I work hard enough to walk ‘round wit my head up like I don’t even care."
