original_text,sae_text
Keri hilson and beyonce beefing? Lol the music industry is going to a shit hole,"Are Keri Hilson and Beyoncé having a feud? Lol, the music industry is going downhill."
Idk how y'all feel about the story line...this show is WRITTEN and PERFORMED flawlessly!!!! #Scandal,I don't know how you all feel about the storyline... this show is written and performed flawlessly! #Scandal
"""I hope with all this winter weather the stores are still open...I need something to wear this weekend!""","""I hope with all this winter weather the stores are still open... I need something to wear this weekend!"""
Of You My MAN I'm Ride Foe You Tell The Fucking Wheels Fall Out.!! # ObeyReality,"Of course, my man, I’m riding for you until the wheels fall off. #ObeyReality"
Rule #1 Don't Be A Booty Call If He Don't Respect You Gurl He Go Forget You.! #ObeyReality,"Rule #1: Don’t be a booty call if he doesn’t respect you, girl. He will forget you. #ObeyReality"
Rule # 4 Be The Person You Want To Find Don't Be A Nickel Out Here Looking For A Dime .. #ObeyReality,Rule #4: Be the person you want to find. Don’t be someone with little to offer while looking for someone with much more. #ObeyReality
Boy Lately Yu Been Stingy With Ur Time Got Me Wonderin I'm Wonderin If I'm On Ur Mind Boy I Just Want To Be In Ur Possession #ObeyReality,"Lately, you’ve been stingy with your time, and it has me wondering if I’m on your mind. I just want to be with you. #ObeyReality"
Wtf Do It Matter To You awtf I Do Or Who The Fuck I Do Ur Not My Mane!! #ObryReality,Why does it matter to you what I do or who I do it with? You’re not my man! #ObryReality
@laurenlu87 have them send it to ur emai. U do not need a new account.,@laurenlu87 have them send it to your email. You do not need a new account.
No Tara by all means continue. I was just explaining why I was laughing so robustly,"No, Tara, by all means, continue. I was just explaining why I was laughing so loudly."
@Syfy being human is great. It along with continuum and lost girl can fill the void that will open when merlin ends this year.,"@Syfy Being Human is great. It, along with Continuum and Lost Girl, can fill the void that will open when Merlin ends this year."
The trust and believe video is really messed up. But hoes get what they deserve.,"The ""Trust and Believe"" video is really messed up. But women get what they deserve."
Im hungry but I dnt want to eat out but I dont want to cook but I have plenty of food.,"I'm hungry, but I don't want to eat out, and I don't want to cook, even though I have plenty of food."
I think its creepy when ppl go through your instagram pics and like about 10 consecutively then ppl post the screen shot.,"I think it’s creepy when people go through your Instagram photos and like about ten in a row, and then people post the screenshot."
"""So my dudes,ya don't see me for awhile,ya man good,just on some Sober sh$t! #BackOnMyDeen #Insh'Allah""","So my friends, if you don’t see me for a while, I’m good, just focusing on being sober! #BackOnMyDeen #InshAllah"
Na my side bitch my main bitch cuzz my side bitch aint feelin me no mo#Trinidad James,My side girl is now my main girl because my side girl isn’t interested in me anymore. #TrinidadJames
Understand me I got to get this money understand me   bang bang  btc my name jayla you can call me understandme,"Please understand that I need to make this money, understand me. Bang bang. BTC. My name is Jayla—you can call me ""UnderstandMe."""
"""@MishaFlawless_: Tomorrow is about to be crazy! I'm ready to fucking acttttt!who u gne act on""","""@MishaFlawless_: Tomorrow is going to be crazy! I'm ready to act! Who are you going to act on?"""
"""@AllAboutTaurus: #Taurus' get bored almost instantly but they balance this with being really loyal and great team players... Agree""","""@AllAboutTaurus: #Taurus individuals get bored almost instantly, but they balance this by being very loyal and excellent team players... I agree."""
@LOUD_SMOKEonly I know u want a vac from flint for a weekend just hit me up if u do,@LOUD_SMOKEonly I know you want a vacation from Flint for a weekend. Just let me know if you do.
"""Maybe I'm a honey bey....def NOT a lamb.  But if I can't be queen bey, then I'm off it""","Maybe I’m a Honey Bey… definitely NOT a Lamb. But if I can’t be Queen Bey, then I’m not interested."
How this sound.. This match is set for one fall. On the way to the ring weighting in (blank) from (blank) lol WWE Divas Champion @kcommacass,"How does this sound? This match is set for one fall. On the way to the ring, weighing in at (blank), from (blank), lol. WWE Divas Champion @kcommacass"
"""You might had lied to your fears, get mad at your nightmares but you can be calm and keep what's real because that's what you need""","""You may have lied to your fears and gotten angry at your nightmares, but you can stay calm and hold on to what’s real because that’s what you need."""
10 years has been long for The Great One but The Rock is WWE Champion again!!,"Ten years has been a long time for The Great One, but The Rock is WWE Champion again!"
@B_kisses_ ok bout two walk on the high way now..lol u bout to have my niece,"@B_kisses_ Okay, about to walk on the highway now... lol, you're about to have my niece."
Ion feel da same nomoe iant even ben poppin shit on twitter like i used 2,I don't feel the same anymore. I haven't even been talking much on Twitter like I used to.
Do people go to bed early anymore? Hell nah ian talking bout no time after 11 pm!!,"Do people go to bed early anymore? Definitely not, and I’m not talking about any time after 11 pm!"
@18_AnD_BLeSSeD okay well ima get your number from becca tonight & ima call you tomar.,"@18_AnD_BLeSSeD Okay, well I’m going to get your number from Becca tonight and I’m going to call you tomorrow."
When Mr. Nu had his booty in my face<<<<< Sir imma need you to move that booty outta my face !,"When Mr. Nu had his butt in my face <<<<< Sir, I’m going to need you to move that butt out of my face!"
Trice a fucking fool thinking im fina wash dishes that she supposed to been washed lastnight ! #Afuckinglietome,Trice is really foolish for thinking I’m about to wash the dishes that she was supposed to wash last night! #ALieToMe
Cant believe who I heard that girl talk to ! But you get mad when he do shit.. Girl boo gtfo with that bs !,"I can’t believe who I heard that girl talking to! But you get mad when he does things… Girl, please, get out of here with that nonsense!"
He beat me in ruzzle tonight ! Its cool doe ima beat him next time,"He beat me in Ruzzle tonight! It's cool though, I'm going to beat him next time."
""",Lol my daddy was like I dnt like the winter nd he was like did u ever knw that wat was his point of tellin me dat! :)) <3""","Lol, my dad was like, ""I don't like the winter,"" and he was like, ""Did you ever know that?"" What was his point in telling me that! :)) <3"
I hate sittn in the house on saturdays frfr its boring as fck dawq!Im ready to go bk to school..!,"I hate sitting in the house on Saturdays, for real. It’s boring as fuck, dude! I’m ready to go back to school!"
@5avage_Life_Ent u say u luvin bitch n jus got off da phone wen we was jus talkin bout her but now yall so n luv lmao,"@5avage_Life_Ent You say you love that girl and just got off the phone when we were just talking about her, but now you two are so in love. LMAO"
walkingg to far on god but i hope all drm boys made it at home,"Walking too far, honestly, but I hope all them boys made it home."
He must not know I don't do the bitch word homie..that word causes for a couple of teeth to go missing..,"He must not know that I don’t tolerate being called the word “bitch,” man. Using that word could result in someone losing a few teeth."
Tell me that pussy is mines..ooh cause I don't wanna believe anyone is just like me,"Tell me that you belong to me... oh, because I don't want to believe that anyone else is just like me."
You are my sunshine my only sunshine you make me happy when sky's are gray.,"You are my sunshine, my only sunshine. You make me happy when the skies are gray."
"""You can't lose what you never had, you can't keep what's not yours & you can't hold on to something that doesn't want to stay.""","You cannot lose what you never had, you cannot keep what is not yours, and you cannot hold on to something that does not want to stay."
Hoes wanna know..hoes wanna show..they know a nigga name they know a nigga strong (Rick Ross voice),"Women want to know... women want to show... they know my name, they know I'm strong (Rick Ross voice)"
I try to let u  pussy niggas eatnits time to put u pussy boys to sleep,"I tried to let you weak guys win, but now it's time to put you weak boys to sleep."
"""I don't want to do much extravagant..just some great food,green, and drinks with the people i love and who love me most helping me celebrate""","I don’t want to do anything extravagant—just enjoy some great food, greenery, and drinks with the people I love and who love me most, helping me celebrate."
"""good and sleepy..thinking, stressing, thinking..that normal routine around this time of the evening..prayer AND rest..the order is necessary""","Feeling tired and sleepy...thinking, stressing, thinking...that’s the usual routine around this time of evening. Prayer and rest—the order is necessary."
really dont want to do anything for the next 40 minutes but APPEAR to be doing work..,"I really don’t want to do anything for the next 40 minutes, but I need to look like I’m working."
Reeking of every drink i had last night. This shower and blunt will be EVERYTHING,I smell like every drink I had last night. This shower and joint will be exactly what I need.
If you not ready to b in a long relationship with me don't ask me out,"If you are not ready to be in a long relationship with me, don't ask me out."
