original_text,sae_text
"""When you retaliate and express yourself too things that SO KALLED Dont matter, It shows youre FULL OF SHIT. #HONESTTWEET!""","When you retaliate and express yourself about things that are supposedly unimportant, it shows you’re being dishonest. #HONESTTWEET"
"""All these ratchet ass hoes say I ain shyt, I jus say atleast I ain't Broke Bitch!!!""","All these obnoxious women say I’m not worth anything, I just say at least I’m not a broke woman!"
I was raised out pleasant Park shxt made me tuff Nah mean Never forget dem days .,"I was raised in Pleasant Park. That stuff made me tough, you know? I’ll never forget those days."
A Fake Niggah Gonna Always Run And Tell Sum Shit Knowin Dam Well They Dont Know Wtf They Be Talkin About,"A fake person will always run and tell something, knowing full well they don’t know what they’re talking about."
Like if a female have a prob with my nigga she got to take it up to me...cause I don't fuck with niggas that lay hands on females,"If a woman has a problem with my man, she needs to bring it to me, because I don’t associate with men who put their hands on women."
"""If you don't judge and have standards about who you associate yourself with what does that say about you !!!""","If you don’t judge and have standards about whom you associate yourself with, what does that say about you?"
"""I get on IG & see #somf here too. Hmph , i really dont wanna see any of em *shrugs*""","I get on Instagram and see #somf here too. Hmph, I really don’t want to see any of them. *shrugs*"
@Rob_guillory change your number or just tell give him @KodyChamberlain number and say it's your private number.,"@Rob_guillory, change your number or just give him @KodyChamberlain’s number and say it’s your private number."
@Mika_Tan Pirated porn is a serious matter... However I prefer to deal with Ninja porn compared to pirates. The black outfits are cooler.,"@Mika_Tan Pirated porn is a serious matter... However, I would rather deal with ninja porn than with pirates. The black outfits are cooler."
Yea I luv my squad for my squad I go hard!!!! My nigga chief keef be on that real stand up nigga shit,"Yeah, I love my squad. I go hard for my squad! My friend Chief Keef is always on that real stand-up guy stuff."
@asia_hkitty see...its time to put his ass on time out lol...we dnt play dat shit,"@asia_hkitty See... it's time to put him in time out, lol. We don't tolerate that behavior."
S/O to ma nigga @AintGot_TheTime he da most coolest n realist lil niggas i dne met...,"Shout out to my friend @AintGot_TheTime, he is one of the coolest and realest guys I’ve ever met..."
N cums to find out her n ma lil nigga @AintGot_TheTime got da same bday,It turns out that she and my little dude @AintGot_TheTime have the same birthday.
Lil sister got a full scholarship too JSU today I'm proud of the lil girl,My little sister received a full scholarship to JSU today. I'm proud of her.
Well it's OFFICIAL SEATTLE IS COMING TOO ATLANTA NEXT SUNDAY!!! It's gone be a show!!!,"Well, it's official—Seattle is coming to Atlanta next Sunday! It's going to be a show!"
Sunday can't get here fast enough!! I'm just ready too see what my boys gone do this year,Sunday can't get here fast enough! I'm just ready to see what my boys are going to do this year.
S/O too my falcons for a great year tho! It's gone be even better next year!,Shout out to my Falcons for a great year though! It's going to be even better next year!
@ImSoo28th My Brovaa Got One But I Dont Think He Gonna Sell DATT ' #HeAintLACKINN,"@ImSoo28th My brother has one, but I don't think he's going to sell that. #HeIsNotLacking"
Goingg Go See My GIRL Today : ) If She Steal Want Me TOO '!!,I'm going to see my girlfriend today :) If she still wants me too!
They used to say the sky's the limit now idk how I high I'm getting,"They used to say the sky's the limit, but now I don't even know how high I'm getting."
@_LoveInsane keep saying that but its gonna change later on in the future once you gain bout 15lbs,"@_LoveInsane You keep saying that, but it’s going to change later on in the future once you gain about 15 pounds."
"""@Jay_Tee92: What's Up With Laisha Tell me about it kid straight killing it right now""","""@Jay_Tee92: What's going on with Laisha? Tell me about it, she's really doing an amazing job right now."""
I met a bad 1 on the bus today but when she turned around I ran for my life,"I met an attractive woman on the bus today, but when she turned around, I ran for my life."
I'm out here making it while yu on the sideline complaining bout my success #GetALife,I am out here achieving success while you are on the sidelines complaining about it. #GetALife
Everywhere we go we make a movie its what we do can't be mad at us just join the movement,"Everywhere we go, we make an impact—it’s just what we do. You can’t be upset with us; just join the movement."
I heard cracka had problem with my bro shit I was ready to with that nigga yu can't just have beef with 1,"I heard that guy had a problem with my brother, so I was ready to go with him. You can't just have an issue with one of us."
@JAYten9 for real kid if I had known that shit earlier I would've been waiting for that bitch nigga outside,"@JAYten9 Honestly, if I had known that earlier, I would have been waiting for that guy outside."
Waiting for your time ain't enough you gotta go out there and make your time,Waiting for your time is not enough; you have to go out there and make your own opportunities.
"""@_LoveInsane: What's Yo Intentions ?! Cause At The End Of The Day ii Just Want My Dick Sucked ! You feel me""","""@_LoveInsane: What are your intentions? Because at the end of the day, I just want oral sex. Do you understand what I mean?"""
I wonder what we doing tomorrow Chris got a nigga anxious with this 8.50 stuff,I wonder what we’re doing tomorrow. Chris has me feeling anxious with this 8:50 stuff.
It's been a long time coming bae I just called to see how you doing lately,"It’s been a long time coming, babe. I just called to see how you’ve been doing lately."
I cannot stand getting sick! It always happens right before I have too much to do!,I can't stand getting sick! It always happens right before I have a lot to do!
@_LilZeke #HOED lol yeah I give it to you tomorr when yo Mom braid us up,@_LilZeke #HOED lol yeah I’ll give it to you tomorrow when your mom braids our hair.
"""What's so hard about leaving a bitch alone and if u can't , go be with the bitch str8 up""","""What’s so difficult about leaving a woman alone? And if you can’t, just go be with her, seriously."""
"""Well be with whoever you texting , ion know u told me to come over here tf""","Well, be with whoever you’re texting. I don’t know—you told me to come over here, what the heck?"
If you not with somebody whose helping you better yourself you don't need to be with them . ....,"If you are not with someone who is helping you improve yourself, you do not need to be with them."
"""I feel like everyone you meet , has a purpose to ur life. , like you was suppose to meet them for a reason""","""I feel like everyone you meet has a purpose in your life, like you were supposed to meet them for a reason."""
"""It's true when they say , YOU NOT THE ONLY ONE TRYING TO BE THE ONLY ONE""","""It's true when they say, you are not the only one trying to be the only one."""
"""@ATH_TEZ: Twitter is belair road, instagram is monument street & facebook is Lexington market dfl""","""@ATH_TEZ: Twitter is like Belair Road, Instagram is like Monument Street, and Facebook is like Lexington Market lol."""
@sunKISS_Pinky im home too come to my house later i want yu go with me,@sunKISS_Pinky I'm home too. Come to my house later; I want you to go with me.
Its funny how people are quick to point the finger when you are in the wrong but as soon as the shoe is on the other foot you get  silence!,"It's funny how people are quick to point the finger when you are in the wrong, but as soon as the situation is reversed, you get silence!"
If u we go on a date expecting sum pussy 2 be givin up just no dat,"If you go on a date expecting some sex to be given, just know that."
@KaysW0rlD_    dates be expensive pussy will be the only thing that will me for get how much I spent lol,"@KaysW0rlD_    Dates are expensive; sex will be the only thing that will make me forget how much I spent, lol."
A 2mmrow I'm work early so I'm hittin a HH or a bar dead ass,"Tomorrow I have to work early, so I’m going to a happy hour or a bar, seriously."
@imamayesing Shit I no u feel me me and thomas found this new bar 2 its off of 3rd street,"@imamayesing Damn, I know you understand me. Thomas and I found this new bar too; it’s off of 3rd Street."
Mane the spot was super turned up my nigga Row brung em out jank everywhere if u missed it oh well,"Man, the place was really lively. My friend Row brought everyone out—there were people everywhere. If you missed it, oh well."
I'm over this sick wit the flu but if the redskins lose I would be happy,"I’m tired of being sick with the flu, but if the Redskins lose, I would be happy."
